image,scheme,scaling_w,attack,method,selected_candidate,message,predicted,bit_accuracy,message_success,confidence,mask_pixels
000000083531.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933033,35765
000000083531.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933033,35765
000000083531.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.933033,35765
000000083531.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0,0.798665,36169
000000083531.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0,0.801101,36166
000000083531.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0,0.801101,36166
000000083531.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110000100000011110000110011,0.937500,0,0.801101,36166
000000083531.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.065253,3926
000000083531.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.065253,3926
000000083531.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.065253,3926
000000083531.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.065253,3926
000000083531.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.055460,4989
000000083531.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_1,11110110010100000011110000110001,00100100000010100000000000000000,0.531250,0,0.160854,12435
000000083531.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.055460,4989
000000083531.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_1,11110110010100000011110000110001,00100100000010100000000000000000,0.531250,0,0.160854,12435
000000083531.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073923,7905
000000083531.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073923,7905
000000083531.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073923,7905
000000083531.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.073923,7905
000000083531.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.951078,38888
000000083531.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.951078,38888
000000083531.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.951078,38888
000000083531.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.951078,38888
000000083531.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.874053,38659
000000083531.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.874528,38618
000000083531.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.874528,38618
000000083531.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.874528,38618
000000088848.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.000437,19
000000088848.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015716,950
000000088848.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015716,950
000000088848.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.015716,950
000000088848.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,0
000000088848.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_2,11110110010100000011110000110001,00010100010001010010010000000000,0.625000,0,0.097534,1877
000000088848.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_2,11110110010100000011110000110001,00010100010001010010010000000000,0.625000,0,0.097534,1877
000000088848.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_2,11110110010100000011110000110001,00010100010001010010010000000000,0.625000,0,0.097534,1877
000000088848.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.144482,43177
000000088848.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.144570,43225
000000088848.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.144570,43225
000000088848.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.144570,43225
000000088848.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.936661,36274
000000088848.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.937236,36270
000000088848.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.937236,36270
000000088848.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.937236,36270
000000088848.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.763882,37910
000000088848.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.763882,37910
000000088848.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.763882,37910
000000088848.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.763882,37910
000000088848.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.006303,387
000000088848.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0,0.007173,226
000000088848.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000000000000000000010000000,0.500000,0,0.007173,226
000000088848.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.006303,387
000000088848.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.055436,3134
000000088848.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.084569,26713
000000088848.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.084569,26713
000000088848.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.084569,26713
000000088848.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000010001,0.593750,0,0.010755,463
000000088848.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000010001,0.593750,0,0.010755,463
000000088848.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000010001,0.593750,0,0.010755,463
000000088848.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000010001,0.593750,0,0.010755,463
000000088848.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.928489,37339
000000088848.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.928682,37373
000000088848.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.928682,37373
000000088848.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.928682,37373
000000088848.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0,0.829459,38838
000000088848.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0,0.829459,38838
000000088848.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0,0.829459,38838
000000088848.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,01110110010100000011110000110010,0.906250,0,0.829459,38838
000000089648.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076512,3774
000000089648.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076512,3774
000000089648.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076512,3774
000000089648.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.076512,3774
000000089648.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.031602,1599
000000089648.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.031602,1599
000000089648.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.031602,1599
000000089648.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.031602,1599
000000089648.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.147403,43759
000000089648.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.147403,43759
000000089648.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.147403,43759
000000089648.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000100010000000000000000010000,0.625000,0,0.147403,43759
000000089648.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.923725,36687
000000089648.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.923939,36687
000000089648.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.923939,36687
000000089648.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.923939,36687
000000089648.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.757616,36553
000000089648.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.758392,36502
000000089648.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.758392,36502
000000089648.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,01110110100100000011110000110010,0.843750,0,0.758392,36502
000000089648.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.060425,3661
000000089648.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.060425,3661
000000089648.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.060425,3661
000000089648.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.060425,3661
000000089648.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.049440,2618
000000089648.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_3,11110110010100000011110000110001,00000010000000001011000100000001,0.593750,0,0.220237,4065
000000089648.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.049440,2618
000000089648.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_3,11110110010100000011110000110001,00000010000000001011000100000001,0.593750,0,0.220237,4065
000000089648.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.079743,16212
000000089648.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.079743,16212
000000089648.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.079743,16212
000000089648.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.079743,16212
000000089648.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.919819,37432
000000089648.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.920515,37455
000000089648.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.920515,37455
000000089648.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.920515,37455
000000089648.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.840998,36916
000000089648.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.841010,36961
000000089648.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.841010,36961
000000089648.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110010,0.937500,0,0.841010,36961
000000092177.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.020179,972
000000092177.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,bbox_2,11110110010100000011110000110001,00000000000000010000000110001000,0.406250,0,0.274232,5866
000000092177.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,bbox_2,11110110010100000011110000110001,00000000000000010000000110001000,0.406250,0,0.274232,5866
000000092177.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.020179,972
000000092177.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.080616,4733
000000092177.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,bbox_3,11110110010100000011110000110001,00010000010000010001000010000000,0.562500,0,0.113026,1893
000000092177.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.080616,4733
000000092177.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,bbox_3,11110110010100000011110000110001,00010000010000010001000010000000,0.562500,0,0.113026,1893
000000092177.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.150429,56833
000000092177.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.150442,56901
000000092177.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.150442,56901
000000092177.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000010000000000000000010000,0.593750,0,0.150442,56901
000000092177.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110000100010011110000110001,0.937500,0,0.946052,36096
000000092177.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,global,11110110010100000011110000110001,11110110000100010011110000110001,0.937500,0,0.946052,36096
000000092177.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,global,11110110010100000011110000110001,11110110000100010011110000110001,0.937500,0,0.946052,36096
000000092177.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,global,11110110010100000011110000110001,11110110000100010011110000110001,0.937500,0,0.946052,36096
000000092177.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.766706,36414
000000092177.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.767922,36442
000000092177.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.767922,36442
000000092177.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.767922,36442
000000092177.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.112507,7056
000000092177.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.112507,7056
000000092177.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.112507,7056
000000092177.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.112507,7056
000000092177.png,five_region_spatial,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087380,15920
000000092177.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087380,15920
000000092177.png,five_region_spatial,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087380,15920
000000092177.png,five_region_spatial,2.5000,crop_bottom_right_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.087380,15920
000000092177.png,five_region_spatial,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.063036,4296
000000092177.png,five_region_spatial,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.063036,4296
000000092177.png,five_region_spatial,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.063036,4296
000000092177.png,five_region_spatial,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.063036,4296
000000092177.png,five_region_spatial,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.899953,38339
000000092177.png,five_region_spatial,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.901634,38345
000000092177.png,five_region_spatial,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.901634,38345
000000092177.png,five_region_spatial,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110010100000011110000110001,1.000000,1,0.901634,38345
000000092177.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.839750,38141
000000092177.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.839750,38141
000000092177.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.839750,38141
000000092177.png,five_region_spatial,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,01110110000100000011110001110010,0.843750,0,0.839750,38141
000000098392.png,single_center_50pct,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.024731,984
000000098392.png,single_center_50pct,2.5000,crop_top_left_50,bbox_confidence_select,bbox_0,11110110010100000011110000110001,00000000000000000010000010000000,0.531250,0,0.054271,1444
000000098392.png,single_center_50pct,2.5000,crop_top_left_50,bbox_similarity_select,bbox_0,11110110010100000011110000110001,00000000000000000010000010000000,0.531250,0,0.054271,1444
000000098392.png,single_center_50pct,2.5000,crop_top_left_50,oracle_best_candidate,bbox_0,11110110010100000011110000110001,00000000000000000010000010000000,0.531250,0,0.054271,1444
000000098392.png,single_center_50pct,2.5000,crop_bottom_right_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.072712,6363
000000098392.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.072712,6363
000000098392.png,single_center_50pct,2.5000,crop_bottom_right_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.072712,6363
000000098392.png,single_center_50pct,2.5000,crop_bottom_right_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.531250,0,0.072712,6363
000000098392.png,single_center_50pct,2.5000,crop_center_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0,0.122041,28885
000000098392.png,single_center_50pct,2.5000,crop_center_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0,0.122041,28885
000000098392.png,single_center_50pct,2.5000,crop_center_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0,0.122041,28885
000000098392.png,single_center_50pct,2.5000,crop_center_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000010000,0.562500,0,0.122041,28885
000000098392.png,single_center_50pct,2.5000,jpeg_q20,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.912379,36699
000000098392.png,single_center_50pct,2.5000,jpeg_q20,bbox_confidence_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.912631,36699
000000098392.png,single_center_50pct,2.5000,jpeg_q20,bbox_similarity_select,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.912631,36699
000000098392.png,single_center_50pct,2.5000,jpeg_q20,oracle_best_candidate,bbox_0,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.912631,36699
000000098392.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,global_decode,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.779341,36730
000000098392.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_confidence_select,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.779341,36730
000000098392.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,bbox_similarity_select,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.779341,36730
000000098392.png,single_center_50pct,2.5000,resize_0.25_jpeg_q50,oracle_best_candidate,global,11110110010100000011110000110001,11110110000100000011110000110001,0.968750,0,0.779341,36730
000000098392.png,five_region_spatial,2.5000,crop_top_left_50,global_decode,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,0
000000098392.png,five_region_spatial,2.5000,crop_top_left_50,bbox_confidence_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,0
000000098392.png,five_region_spatial,2.5000,crop_top_left_50,bbox_similarity_select,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,0
000000098392.png,five_region_spatial,2.5000,crop_top_left_50,oracle_best_candidate,global,11110110010100000011110000110001,00000000000000000000000000000000,0.000000,0,0.000000,0
