image,attack,scheme,decoder,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,component_count,used_fallback
gauguin_256.jpg,none,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.0879,33316,3,0
gauguin_256.jpg,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.2674,29916,,0
gauguin_256.jpg,jpeg_q95,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.3883,26297,,0
gauguin_256.jpg,jpeg_q95,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.3883,26297,4,0
gauguin_256.jpg,jpeg_q95,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.3883,26297,4,0
gauguin_256.jpg,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,42.5830,21101,,0
gauguin_256.jpg,jpeg_q85,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101010000001010110100,0.937500,0,42.7133,17767,,0
gauguin_256.jpg,jpeg_q85,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,42.7133,17767,7,0
gauguin_256.jpg,jpeg_q85,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101010000001010110100,0.937500,0,42.7133,17767,7,0
gauguin_256.jpg,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100000101110000001011110100,0.968750,0,34.2248,30882,,0
gauguin_256.jpg,jpeg_q75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00001100010101110000001011110100,0.968750,0,34.2393,25801,,0
gauguin_256.jpg,jpeg_q75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00001100010101110000001011110100,0.968750,0,34.2393,25801,5,0
gauguin_256.jpg,jpeg_q75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00001100010101110000001011110100,0.968750,0,34.2393,25801,5,0
gauguin_256.jpg,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110110,0.968750,0,32.5703,30213,,0
gauguin_256.jpg,jpeg_q65,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111010000001011010100,0.906250,0,32.6025,24466,,0
gauguin_256.jpg,jpeg_q65,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010111010000001011010100,0.906250,0,32.6025,24466,7,0
gauguin_256.jpg,jpeg_q65,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111010000001011010100,0.906250,0,32.6025,24466,7,0
gauguin_256.jpg,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100100010111110000001011010100,0.906250,0,31.6564,37009,,0
gauguin_256.jpg,jpeg_q50,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,10100000110000110000001010110110,0.750000,0,31.6873,21970,,0
gauguin_256.jpg,jpeg_q50,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00100000110000110000001010110110,0.781250,0,31.6873,21970,7,0
gauguin_256.jpg,jpeg_q50,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,10100000110000110000001010110110,0.750000,0,31.6873,21970,7,0
gauguin_256.jpg,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00111001010000110000001010010010,0.718750,0,29.9644,30013,,0
gauguin_256.jpg,jpeg_q30,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00011101010000111000001010010100,0.750000,0,29.9638,19974,,0
gauguin_256.jpg,jpeg_q30,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00011101010000111000001010010100,0.750000,0,29.9638,19974,6,0
gauguin_256.jpg,jpeg_q30,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00011101010000111000101010010100,0.718750,0,29.9638,19974,6,0
gauguin_256.jpg,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,37.1835,32588,,0
gauguin_256.jpg,resize_0.75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,37.2946,33118,,0
gauguin_256.jpg,resize_0.75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,37.2946,33118,3,0
gauguin_256.jpg,resize_0.75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,37.2946,33118,3,0
gauguin_256.jpg,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,33.4042,32614,,0
gauguin_256.jpg,resize_0.5,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,33.4411,33240,,0
gauguin_256.jpg,resize_0.5,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,33.4411,33240,2,0
gauguin_256.jpg,resize_0.5,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,33.4411,33240,2,0
gauguin_256.jpg,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100000101110000001011110100,0.968750,0,28.9101,33670,,0
gauguin_256.jpg,resize_0.25,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100000111110000001011110100,0.937500,0,28.9143,36972,,0
gauguin_256.jpg,resize_0.25,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100000111110000001011110100,0.937500,0,28.9143,36972,3,0
gauguin_256.jpg,resize_0.25,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100000111110000001011110100,0.937500,0,28.9143,36972,3,0
gauguin_256.jpg,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.6938,39525,,0
gauguin_256.jpg,center_crop_0.9,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.6977,39784,,0
gauguin_256.jpg,center_crop_0.9,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.6977,39784,3,0
gauguin_256.jpg,center_crop_0.9,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.6977,39784,3,0
gauguin_256.jpg,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6033,51393,,0
gauguin_256.jpg,center_crop_0.75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6060,42346,,0
gauguin_256.jpg,center_crop_0.75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6060,42346,4,0
gauguin_256.jpg,center_crop_0.75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6060,42346,4,0
gauguin_256.jpg,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,01101100010101110000001011110100,0.968750,0,13.0366,65536,,0
gauguin_256.jpg,center_crop_0.5,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010001110000101011110100,0.937500,0,13.0420,37446,,0
gauguin_256.jpg,center_crop_0.5,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010001110000101011110100,0.937500,0,13.0420,37446,4,0
gauguin_256.jpg,center_crop_0.5,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010001110000101011110100,0.937500,0,13.0420,37446,4,0
gauguin_256.jpg,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6770,37844,,0
gauguin_256.jpg,random_crop_0.9,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.0215,40408,,0
gauguin_256.jpg,random_crop_0.9,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.0215,40408,3,0
gauguin_256.jpg,random_crop_0.9,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.0215,40408,3,0
gauguin_256.jpg,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.4232,54364,,0
gauguin_256.jpg,random_crop_0.75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2580,42853,,0
gauguin_256.jpg,random_crop_0.75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2580,42853,4,0
gauguin_256.jpg,random_crop_0.75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2580,42853,4,0
gauguin_256.jpg,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0746,43640,,0
gauguin_256.jpg,random_crop_0.5,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,11.3221,45444,,0
gauguin_256.jpg,random_crop_0.5,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,11.3221,45444,1,0
gauguin_256.jpg,random_crop_0.5,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010111110000001011110100,0.968750,0,11.3221,45444,1,0
gauguin_256.jpg,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.8160,31844,,0
gauguin_256.jpg,occlusion_0.05,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.3904,31823,,0
gauguin_256.jpg,occlusion_0.05,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.3904,31823,3,0
gauguin_256.jpg,occlusion_0.05,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.3904,31823,3,0
gauguin_256.jpg,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.6805,26254,,0
gauguin_256.jpg,occlusion_0.1,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.7988,29899,,0
gauguin_256.jpg,occlusion_0.1,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.7988,29899,3,0
gauguin_256.jpg,occlusion_0.1,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.7988,29899,3,0
gauguin_256.jpg,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4297,19226,,0
gauguin_256.jpg,occlusion_0.2,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6183,24035,,0
gauguin_256.jpg,occlusion_0.2,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6183,24035,3,0
gauguin_256.jpg,occlusion_0.2,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.6183,24035,3,0
gauguin_256.jpg,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.7277,29887,,0
gauguin_256.jpg,partial_removal_0.05,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.1331,30645,,0
gauguin_256.jpg,partial_removal_0.05,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.1331,30645,3,0
gauguin_256.jpg,partial_removal_0.05,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.1331,30645,3,0
gauguin_256.jpg,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.2454,26547,,0
gauguin_256.jpg,partial_removal_0.1,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.4393,29160,,0
gauguin_256.jpg,partial_removal_0.1,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.4393,29160,4,0
gauguin_256.jpg,partial_removal_0.1,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.4393,29160,4,0
gauguin_256.jpg,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,43.1637,21557,,0
gauguin_256.jpg,partial_removal_0.2,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.6060,25366,,0
gauguin_256.jpg,partial_removal_0.2,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.6060,25366,6,0
gauguin_256.jpg,partial_removal_0.2,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.6060,25366,6,0
seabackground.jpg,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,40.1490,32598,,0
seabackground.jpg,none,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.0940,31960,,0
seabackground.jpg,none,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.0940,31960,1,0
seabackground.jpg,none,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.0940,31960,1,0
seabackground.jpg,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,40.5395,32854,,0
seabackground.jpg,jpeg_q95,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.2230,31870,,0
seabackground.jpg,jpeg_q95,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.2230,31870,1,0
seabackground.jpg,jpeg_q95,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.2230,31870,1,0
seabackground.jpg,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.2546,32706,,0
seabackground.jpg,jpeg_q85,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.0960,31105,,0
seabackground.jpg,jpeg_q85,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.0960,31105,1,0
seabackground.jpg,jpeg_q85,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.0960,31105,1,0
seabackground.jpg,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,31.4356,32613,,0
seabackground.jpg,jpeg_q75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,31.5000,30675,,0
seabackground.jpg,jpeg_q75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,31.5000,30675,1,0
seabackground.jpg,jpeg_q75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,31.5000,30675,1,0
seabackground.jpg,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,28.3486,32091,,0
seabackground.jpg,jpeg_q65,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,28.3818,28666,,0
seabackground.jpg,jpeg_q65,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,28.3818,28666,1,0
seabackground.jpg,jpeg_q65,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,28.3818,28666,1,0
seabackground.jpg,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,27.2975,31293,,0
seabackground.jpg,jpeg_q50,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,27.3239,28210,,0
seabackground.jpg,jpeg_q50,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,27.3239,28210,1,0
seabackground.jpg,jpeg_q50,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,27.3239,28210,1,0
seabackground.jpg,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110100,0.968750,0,25.2171,28619,,0
seabackground.jpg,jpeg_q30,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110000,0.937500,0,25.2320,24305,,0
seabackground.jpg,jpeg_q30,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001010110000,0.937500,0,25.2320,24305,4,0
seabackground.jpg,jpeg_q30,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001010110000,0.937500,0,25.2320,24305,4,0
seabackground.jpg,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,23.5888,32704,,0
seabackground.jpg,resize_0.75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,23.6069,32020,,0
seabackground.jpg,resize_0.75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,23.6069,32020,1,0
seabackground.jpg,resize_0.75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,23.6069,32020,1,0
seabackground.jpg,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,21.5516,32694,,0
seabackground.jpg,resize_0.5,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,21.5613,31952,,0
seabackground.jpg,resize_0.5,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,21.5613,31952,1,0
seabackground.jpg,resize_0.5,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,21.5613,31952,1,0
seabackground.jpg,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,20.7082,32785,,0
seabackground.jpg,resize_0.25,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,20.7140,31971,,0
seabackground.jpg,resize_0.25,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,20.7140,31971,1,0
seabackground.jpg,resize_0.25,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,20.7140,31971,1,0
seabackground.jpg,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.4464,38981,,0
seabackground.jpg,center_crop_0.9,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.4505,38352,,0
seabackground.jpg,center_crop_0.9,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.4505,38352,1,0
seabackground.jpg,center_crop_0.9,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.4505,38352,1,0
seabackground.jpg,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.5183,50272,,0
seabackground.jpg,center_crop_0.75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.5221,46800,,0
seabackground.jpg,center_crop_0.75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.5221,46800,1,0
seabackground.jpg,center_crop_0.75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.5221,46800,1,0
seabackground.jpg,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3958,65536,,0
seabackground.jpg,center_crop_0.5,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3972,61264,,0
seabackground.jpg,center_crop_0.5,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3972,61264,1,0
seabackground.jpg,center_crop_0.5,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3972,61264,1,0
seabackground.jpg,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.4020,36055,,0
seabackground.jpg,random_crop_0.9,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.8871,36772,,0
seabackground.jpg,random_crop_0.9,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.8871,36772,1,0
seabackground.jpg,random_crop_0.9,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.8871,36772,1,0
seabackground.jpg,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.3783,35336,,0
seabackground.jpg,random_crop_0.75,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.1152,43023,,0
seabackground.jpg,random_crop_0.75,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.1152,43023,1,0
seabackground.jpg,random_crop_0.75,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,17.1152,43023,1,0
seabackground.jpg,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,16.3657,44629,,0
seabackground.jpg,random_crop_0.5,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9402,56864,,0
seabackground.jpg,random_crop_0.5,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9402,56864,1,0
seabackground.jpg,random_crop_0.5,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9402,56864,1,0
seabackground.jpg,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.5462,32660,,0
seabackground.jpg,occlusion_0.05,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,18.5737,30248,,0
seabackground.jpg,occlusion_0.05,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,18.5737,30248,1,0
seabackground.jpg,occlusion_0.05,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,18.5737,30248,1,0
seabackground.jpg,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.3896,26867,,0
seabackground.jpg,occlusion_0.1,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4990,28691,,0
seabackground.jpg,occlusion_0.1,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4990,28691,3,0
seabackground.jpg,occlusion_0.1,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.4990,28691,3,0
seabackground.jpg,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.6090,31128,,0
seabackground.jpg,occlusion_0.2,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1765,26518,,0
seabackground.jpg,occlusion_0.2,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1765,26518,3,0
seabackground.jpg,occlusion_0.2,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.1765,26518,3,0
seabackground.jpg,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,40.2081,31178,,0
seabackground.jpg,partial_removal_0.05,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.1878,30014,,0
seabackground.jpg,partial_removal_0.05,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.1878,30014,1,0
seabackground.jpg,partial_removal_0.05,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.1878,30014,1,0
seabackground.jpg,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,40.0816,30237,,0
seabackground.jpg,partial_removal_0.1,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.9343,27131,,0
seabackground.jpg,partial_removal_0.1,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.9343,27131,1,0
seabackground.jpg,partial_removal_0.1,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.9343,27131,1,0
seabackground.jpg,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,40.2678,28230,,0
seabackground.jpg,partial_removal_0.2,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.3334,20554,,0
seabackground.jpg,partial_removal_0.2,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.3334,20554,2,0
seabackground.jpg,partial_removal_0.2,dwsf_redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,42.3334,20554,2,0
trex_bike.jpg,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,40.9456,32515,,0
trex_bike.jpg,none,dwsf_redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.7796,33002,,0
trex_bike.jpg,none,dwsf_redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,41.7796,33002,3,0
