image,scheme,scaling_w,coding,attack,payload,decoded_payload,payload_accuracy,payload_success,full_message,predicted_full_message,full_bit_accuracy,psnr_watermarked,psnr_attacked,mask_pixels,used_fallback
000000517687.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.4782,8.0609,14830,0
000000517687.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.4782,12.7767,36774,0
000000517687.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.4782,13.0400,36443,0
000000517687.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110110011,0.800000,0,11101110110011111010111001111100,01101100110011111010111001011100,0.906250,10.4782,13.5429,38169,0
000000523957.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.2197,10.2197,34833,0
000000523957.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.2197,7.0784,5573,0
000000523957.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.2197,8.6850,14174,0
000000523957.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.2197,12.8756,36110,0
000000523957.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.2197,13.1173,38187,0
000000523957.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.2197,14.7190,38720,0
000000533145.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.6815,10.6815,34724,0
000000533145.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0010110001,0.600000,0,11101110110011111010111001111100,00101100010000000001000111000000,0.375000,10.6815,8.2915,198,0
000000533145.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000100,0.100000,0,11101110110011111010111001111100,00000001000000000001000100010100,0.281250,10.6815,9.4890,1296,0
000000533145.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.6815,13.0220,36424,0
000000533145.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.6815,13.3192,35437,0
000000533145.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.6815,14.6664,37246,0
000000562243.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.5434,10.5434,34467,0
000000562243.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.5434,9.6541,8942,0
000000562243.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,1000010000,0.400000,0,11101110110011111010111001111100,10000100000000100001000000000000,0.375000,10.5434,10.4738,24794,0
000000562243.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.5434,13.0686,35439,0
000000562243.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.5434,13.3226,35433,0
000000562243.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.5434,14.9234,35581,0
000000563470.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.0132,10.0132,34362,0
000000563470.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0132,8.6309,23637,0
000000563470.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.0132,8.7141,28571,0
000000563470.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.0132,12.7845,36111,0
000000563470.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.0132,13.0166,36039,0
000000563470.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.0132,14.6158,36794,0
000000573258.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.4370,10.4370,34974,0
000000573258.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000000000000000000,0.312500,10.4370,7.4525,23872,0
000000573258.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,0000000000,0.200000,0,11101110110011111010111001111100,00000000000000000011000000000000,0.312500,10.4370,7.5748,24118,0
000000573258.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.4370,12.9931,37287,0
000000573258.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.4370,13.2360,36806,0
000000573258.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.4370,14.8378,37296,0
000000575243.png,five_region_spatial,2.5000,uncoded10,none,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.1690,10.1690,34838,0
000000575243.png,five_region_spatial,2.5000,uncoded10,crop_bottom_right_50,1110111011,0000010001,0.400000,0,11101110110011111010111001111100,00000100010000000000000000000000,0.375000,10.1690,5.9081,26287,0
000000575243.png,five_region_spatial,2.5000,uncoded10,crop_center_50,1110111011,1000010000,0.400000,0,11101110110011111010111001111100,10000100000000000011000000000000,0.375000,10.1690,7.3462,25801,0
000000575243.png,five_region_spatial,2.5000,uncoded10,jpeg_q30,1110111011,1110111011,1.000000,1,11101110110011111010111001111100,11101110110011111010111001111100,1.000000,10.1690,12.8858,36032,0
000000575243.png,five_region_spatial,2.5000,uncoded10,jpeg_q20,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001111100,0.968750,10.1690,13.1802,36330,0
000000575243.png,five_region_spatial,2.5000,uncoded10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11101110110011111010111001111100,01101110110011111010111001011100,0.937500,10.1690,14.5168,36733,0
000000005529.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.3322,10.3322,34459,0
000000005529.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000100000000000000000,0.281250,10.3322,8.6293,22900,0
000000005529.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.3322,8.0137,18533,0
000000005529.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111001,0.900000,0,11111111100011111111100011111100,10111111100011111111100001011100,0.906250,10.3322,12.8635,35255,0
000000005529.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.3322,13.0761,36019,0
000000005529.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.3322,14.2779,36179,0
000000021167.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.4346,10.4346,34169,0
000000021167.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000010000100000000000000000,0.250000,10.4346,9.8025,22921,0
000000021167.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100010000100000000001000000,0.312500,10.4346,9.3785,28107,0
000000021167.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111110100011111111100001110100,0.875000,10.4346,12.9427,36155,0
000000021167.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,1110111001,0.900000,0,11111111100011111111100011111100,10111110100011111111100001010100,0.843750,10.4346,13.1931,36496,0
000000021167.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.4346,14.7117,37026,0
000000022705.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.2827,10.2827,34120,0
000000022705.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.2827,8.7445,4297,0
000000022705.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.2827,8.9594,23676,0
000000022705.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001111100,0.875000,10.2827,12.8766,36903,0
000000022705.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.2827,13.0325,36519,0
000000022705.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.2827,14.5276,38440,0
000000025228.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.1250,10.1250,34593,0
000000025228.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.1250,8.5892,231,0
000000025228.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000100000000000000000,0.281250,10.1250,10.0787,14192,0
000000025228.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100011111100,0.968750,10.1250,12.8243,36254,0
000000025228.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.1250,13.0257,36269,0
000000025228.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.1250,14.7634,36697,0
000000027620.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.1463,10.1463,34530,0
000000027620.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.1463,7.9129,6481,0
000000027620.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.1463,8.4836,27451,0
000000027620.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,10.1463,12.8270,36287,0
000000027620.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.1463,13.0286,36106,0
000000027620.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.1463,14.6964,36861,0
000000039405.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.8001,10.8001,34346,0
000000039405.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100000000000000000000000000,0.281250,10.8001,10.8424,23475,0
000000039405.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000100000000000000000000000000,0.281250,10.8001,10.7128,29346,0
000000039405.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111110100011111111100001111100,0.906250,10.8001,12.9020,35372,0
000000039405.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.8001,13.0858,36715,0
000000039405.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.8001,14.2613,36631,0
000000075612.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.9476,9.9476,34300,0
000000075612.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.9476,7.3812,6019,0
000000075612.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.9476,8.7329,8471,0
000000075612.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111001,0.900000,0,11111111100011111111100011111100,10111110100011111111100001011100,0.875000,9.9476,12.7724,37017,0
000000075612.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111110100011111111100001110100,0.875000,9.9476,13.0268,36975,0
000000075612.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,9.9476,14.8237,38502,0
000000083531.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.0423,10.0423,34354,0
000000083531.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.0423,8.5098,6439,0
000000083531.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.0423,8.3148,15308,0
000000083531.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100011011100,0.937500,10.0423,12.7668,37617,0
000000083531.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.0423,12.9378,39068,0
000000083531.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.0423,14.6645,39290,0
000000088848.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.2718,10.2718,34439,0
000000088848.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.2718,6.9169,11321,0
000000088848.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.2718,7.2452,2015,0
000000088848.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111110100011111111100001111100,0.906250,10.2718,12.7192,36346,0
000000088848.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.2718,12.9250,37750,0
000000088848.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00101110100011111111101000010100,0.718750,10.2718,13.9340,38706,0
000000089648.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.0484,10.0484,34623,0
000000089648.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.0484,7.4133,14292,0
000000089648.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.0484,8.5232,24616,0
000000089648.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.0484,12.7877,37208,0
000000089648.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,10.0484,12.9652,36478,0
000000089648.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,10.0484,14.4948,38443,0
000000092177.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.6141,10.6141,34469,0
000000092177.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.6141,6.9227,11362,0
000000092177.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.6141,6.5629,863,0
000000092177.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111001,0.900000,0,11111111100011111111100011111100,10111110100011111111100001011100,0.875000,10.6141,12.8202,35644,0
000000092177.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.6141,12.9596,37208,0
000000092177.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.6141,13.8833,36836,0
000000098392.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,10.4672,10.4672,34638,0
000000098392.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.4672,6.5374,17351,0
000000098392.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.4672,9.0579,23912,0
000000098392.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.4672,12.8499,36734,0
000000098392.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.4672,13.0166,37459,0
000000098392.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00110110100011111111101001010100,0.750000,10.4672,14.2500,37988,0
000000098520.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,10.0649,10.0649,34561,0
000000098520.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.0649,8.3399,15115,0
000000098520.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.0649,10.0009,29452,0
000000098520.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.0649,12.8709,36183,0
000000098520.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001011100,0.843750,10.0649,13.0976,36122,0
000000098520.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110110011111111101001010100,0.750000,10.0649,14.9170,37057,0
000000107554.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.1523,10.1523,34235,0
000000107554.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.1523,8.5219,3726,0
000000107554.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.1523,8.8189,3577,0
000000107554.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111001,0.900000,0,11111111100011111111100011111100,10111111100011111111100001011100,0.906250,10.1523,12.7321,35287,0
000000107554.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.1523,12.9544,36953,0
000000107554.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110110011111111101001010100,0.750000,10.1523,14.4941,39219,0
000000121673.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.8824,9.8824,34597,0
000000121673.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.8824,7.9470,16504,0
000000121673.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.8824,8.5837,16881,0
000000121673.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.8824,12.7699,36538,0
000000121673.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,9.8824,13.0341,36611,0
000000121673.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110110011111111101001110100,0.781250,9.8824,14.8262,37427,0
000000134322.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,10.6669,10.6669,34275,0
000000134322.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.6669,7.4255,9705,0
000000134322.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.6669,9.6247,25094,0
000000134322.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100001111100,0.937500,10.6669,12.9528,36063,0
000000134322.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111100001010100,0.812500,10.6669,13.1453,36220,0
000000134322.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111001,0.800000,0,11111111100011111111100011111100,00111110100011111111101001010100,0.781250,10.6669,14.5209,37859,0
000000150649.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,11111111100011111111100011111100,1.000000,9.8266,9.8266,34537,0
000000150649.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.8266,8.5232,4872,0
000000150649.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,9.8266,8.7456,17547,0
000000150649.png,five_region_spatial,2.5000,rep3_10,jpeg_q30,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,10111111100011111111100011111100,0.968750,9.8266,12.6972,37762,0
000000150649.png,five_region_spatial,2.5000,rep3_10,jpeg_q20,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111100001110100,0.843750,9.8266,12.9279,37377,0
000000150649.png,five_region_spatial,2.5000,rep3_10,resize_0.25_jpeg_q50,1110111011,0110111011,0.900000,0,11111111100011111111100011111100,00111110100011111111101001110100,0.812500,9.8266,14.8128,38808,0
000000154000.png,five_region_spatial,2.5000,rep3_10,none,1110111011,1110111011,1.000000,1,11111111100011111111100011111100,01111111100011111111100011111100,0.968750,10.4150,10.4150,34469,0
000000154000.png,five_region_spatial,2.5000,rep3_10,crop_bottom_right_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.4150,7.0300,23167,0
000000154000.png,five_region_spatial,2.5000,rep3_10,crop_center_50,1110111011,0000000000,0.200000,0,11111111100011111111100011111100,00000000000000000000000000000000,0.250000,10.4150,7.3431,24378,0
