image,attack,method,bit_accuracy,message_success
000000087244.png,rotate_345,angle_scan,0.968750,0
000000087244.png,rotate_228,angle_scan,0.875000,0
000000087244.png,rotate_116,angle_scan,0.937500,0
000000087244.png,flip_h,angle_scan,1.000000,1
000000087244.png,flip_v,angle_scan,1.000000,1
000000087244.png,rotate_45_crop_50,angle_scan,0.843750,0
000000087470.png,none,angle_scan,1.000000,1
000000087470.png,rotate_126,angle_scan,0.968750,0
000000087470.png,rotate_128,angle_scan,0.843750,0
000000087470.png,rotate_57,angle_scan,0.937500,0
000000087470.png,flip_h,angle_scan,1.000000,1
000000087470.png,flip_v,angle_scan,1.000000,1
000000087470.png,rotate_45_crop_50,angle_scan,0.781250,0
000000087476.png,none,angle_scan,1.000000,1
000000087476.png,rotate_95,angle_scan,0.906250,0
000000087476.png,rotate_125,angle_scan,0.906250,0
000000087476.png,rotate_117,angle_scan,1.000000,1
000000087476.png,flip_h,angle_scan,1.000000,1
000000087476.png,flip_v,angle_scan,1.000000,1
000000087476.png,rotate_45_crop_50,angle_scan,0.781250,0
000000087742.png,none,angle_scan,1.000000,1
000000087742.png,rotate_271,angle_scan,0.843750,0
000000087742.png,rotate_188,angle_scan,0.843750,0
000000087742.png,rotate_191,angle_scan,0.781250,0
000000087742.png,flip_h,angle_scan,1.000000,1
000000087742.png,flip_v,angle_scan,1.000000,1
000000087742.png,rotate_45_crop_50,angle_scan,0.750000,0
000000087875.png,none,angle_scan,1.000000,1
000000087875.png,rotate_277,angle_scan,0.937500,0
000000087875.png,rotate_348,angle_scan,0.781250,0
000000087875.png,rotate_246,angle_scan,0.875000,0
000000087875.png,flip_h,angle_scan,1.000000,1
000000087875.png,flip_v,angle_scan,1.000000,1
000000087875.png,rotate_45_crop_50,angle_scan,0.718750,0
000000088040.png,none,angle_scan,1.000000,1
000000088040.png,rotate_143,angle_scan,0.968750,0
000000088040.png,rotate_85,angle_scan,0.968750,0
000000088040.png,rotate_184,angle_scan,0.843750,0
000000088040.png,flip_h,angle_scan,1.000000,1
000000088040.png,flip_v,angle_scan,1.000000,1
000000088040.png,rotate_45_crop_50,angle_scan,0.781250,0
000000088218.png,none,angle_scan,1.000000,1
000000088218.png,rotate_46,angle_scan,0.875000,0
000000088218.png,rotate_93,angle_scan,0.843750,0
000000088218.png,rotate_237,angle_scan,0.937500,0
000000088218.png,flip_h,angle_scan,1.000000,1
000000088218.png,flip_v,angle_scan,1.000000,1
000000088218.png,rotate_45_crop_50,angle_scan,0.781250,0
000000088250.png,none,angle_scan,1.000000,1
000000088250.png,rotate_203,angle_scan,0.937500,0
000000088250.png,rotate_217,angle_scan,0.937500,0
000000088250.png,rotate_340,angle_scan,1.000000,1
000000088250.png,flip_h,angle_scan,1.000000,1
000000088250.png,flip_v,angle_scan,1.000000,1
000000088250.png,rotate_45_crop_50,angle_scan,0.750000,0
000000088265.png,none,angle_scan,1.000000,1
000000088265.png,rotate_253,angle_scan,0.875000,0
000000088265.png,rotate_221,angle_scan,1.000000,1
000000088265.png,rotate_356,angle_scan,0.812500,0
000000088265.png,flip_h,angle_scan,1.000000,1
000000088265.png,flip_v,angle_scan,1.000000,1
000000088265.png,rotate_45_crop_50,angle_scan,0.750000,0
000000088269.png,none,angle_scan,1.000000,1
000000088269.png,rotate_245,angle_scan,0.937500,0
000000088269.png,rotate_324,angle_scan,0.937500,0
000000088269.png,rotate_99,angle_scan,1.000000,1
000000088269.png,flip_h,angle_scan,1.000000,1
000000088269.png,flip_v,angle_scan,1.000000,1
000000088269.png,rotate_45_crop_50,angle_scan,0.812500,0
000000088345.png,none,angle_scan,1.000000,1
000000088345.png,rotate_222,angle_scan,0.937500,0
000000088345.png,rotate_249,angle_scan,0.812500,0
000000088345.png,rotate_146,angle_scan,0.937500,0
000000088345.png,flip_h,angle_scan,1.000000,1
000000088345.png,flip_v,angle_scan,1.000000,1
000000088345.png,rotate_45_crop_50,angle_scan,0.718750,0
000000088432.png,none,angle_scan,1.000000,1
000000088432.png,rotate_324,angle_scan,0.937500,0
000000088432.png,rotate_3,angle_scan,0.937500,0
000000088432.png,rotate_15,angle_scan,0.968750,0
000000088432.png,flip_h,angle_scan,1.000000,1
000000088432.png,flip_v,angle_scan,1.000000,1
000000088432.png,rotate_45_crop_50,angle_scan,0.781250,0
000000088462.png,none,angle_scan,1.000000,1
000000088462.png,rotate_159,angle_scan,1.000000,1
000000088462.png,rotate_339,angle_scan,1.000000,1
000000088462.png,rotate_151,angle_scan,0.781250,0
000000088462.png,flip_h,angle_scan,1.000000,1
000000088462.png,flip_v,angle_scan,1.000000,1
000000088462.png,rotate_45_crop_50,angle_scan,0.750000,0
000000088485.png,none,angle_scan,1.000000,1
000000088485.png,rotate_162,angle_scan,0.937500,0
000000088485.png,rotate_32,angle_scan,0.812500,0
000000088485.png,rotate_178,angle_scan,0.968750,0
000000088485.png,flip_h,angle_scan,1.000000,1
000000088485.png,flip_v,angle_scan,1.000000,1
000000088485.png,rotate_45_crop_50,angle_scan,0.781250,0
000000088848.png,none,angle_scan,1.000000,1
000000088848.png,rotate_322,angle_scan,0.968750,0
000000088848.png,rotate_64,angle_scan,0.937500,0
000000088848.png,rotate_167,angle_scan,0.875000,0
000000088848.png,flip_h,angle_scan,1.000000,1
000000088848.png,flip_v,angle_scan,1.000000,1
000000088848.png,rotate_45_crop_50,angle_scan,0.750000,0
000000088951.png,none,angle_scan,1.000000,1
000000088951.png,rotate_43,angle_scan,0.968750,0
000000088951.png,rotate_284,angle_scan,0.937500,0
000000088951.png,rotate_11,angle_scan,0.781250,0
000000088951.png,flip_h,angle_scan,1.000000,1
000000088951.png,flip_v,angle_scan,1.000000,1
000000088951.png,rotate_45_crop_50,angle_scan,0.750000,0
000000088970.png,none,angle_scan,1.000000,1
000000088970.png,rotate_252,angle_scan,0.812500,0
000000088970.png,rotate_241,angle_scan,1.000000,1
000000088970.png,rotate_34,angle_scan,0.875000,0
000000088970.png,flip_h,angle_scan,1.000000,1
000000088970.png,flip_v,angle_scan,1.000000,1
000000088970.png,rotate_45_crop_50,angle_scan,0.781250,0
000000089045.png,none,angle_scan,1.000000,1
000000089045.png,rotate_89,angle_scan,0.875000,0
000000089045.png,rotate_114,angle_scan,0.906250,0
000000089045.png,rotate_104,angle_scan,0.937500,0
000000089045.png,flip_h,angle_scan,1.000000,1
000000089045.png,flip_v,angle_scan,1.000000,1
000000089045.png,rotate_45_crop_50,angle_scan,0.750000,0
000000089078.png,none,angle_scan,1.000000,1
000000089078.png,rotate_313,angle_scan,0.906250,0
000000089078.png,rotate_113,angle_scan,0.906250,0
000000089078.png,rotate_74,angle_scan,0.906250,0
000000089078.png,flip_h,angle_scan,1.000000,1
000000089078.png,flip_v,angle_scan,1.000000,1
000000089078.png,rotate_45_crop_50,angle_scan,0.750000,0
000000089271.png,none,angle_scan,1.000000,1
000000089271.png,rotate_216,angle_scan,0.906250,0
000000089271.png,rotate_276,angle_scan,0.937500,0
000000089271.png,rotate_248,angle_scan,0.875000,0
000000089271.png,flip_h,angle_scan,1.000000,1
000000089271.png,flip_v,angle_scan,1.000000,1
000000089271.png,rotate_45_crop_50,angle_scan,0.718750,0
000000089296.png,none,angle_scan,1.000000,1
000000089296.png,rotate_356,angle_scan,0.906250,0
000000089296.png,rotate_191,angle_scan,0.843750,0
000000089296.png,rotate_226,angle_scan,0.937500,0
000000089296.png,flip_h,angle_scan,1.000000,1
000000089296.png,flip_v,angle_scan,1.000000,1
000000089296.png,rotate_45_crop_50,angle_scan,0.781250,0
000000089556.png,none,angle_scan,1.000000,1
000000089556.png,rotate_95,angle_scan,1.000000,1
000000089556.png,rotate_151,angle_scan,0.781250,0
000000089556.png,rotate_150,angle_scan,0.781250,0
000000089556.png,flip_h,angle_scan,1.000000,1
000000089556.png,flip_v,angle_scan,1.000000,1
000000089556.png,rotate_45_crop_50,angle_scan,0.781250,0
000000089648.png,none,angle_scan,1.000000,1
000000089648.png,rotate_267,angle_scan,0.937500,0
000000089648.png,rotate_182,angle_scan,1.000000,1
000000089648.png,rotate_12,angle_scan,0.906250,0
000000089648.png,flip_h,angle_scan,1.000000,1
000000089648.png,flip_v,angle_scan,1.000000,1
000000089648.png,rotate_45_crop_50,angle_scan,0.812500,0
000000089670.png,none,angle_scan,1.000000,1
000000089670.png,rotate_272,angle_scan,0.906250,0
000000089670.png,rotate_61,angle_scan,0.968750,0
000000089670.png,rotate_83,angle_scan,0.968750,0
000000089670.png,flip_h,angle_scan,1.000000,1
000000089670.png,flip_v,angle_scan,1.000000,1
000000089670.png,rotate_45_crop_50,angle_scan,0.781250,0
000000089697.png,none,angle_scan,1.000000,1
000000089697.png,rotate_18,angle_scan,1.000000,1
000000089697.png,rotate_176,angle_scan,0.750000,0
000000089697.png,rotate_99,angle_scan,1.000000,1
000000089697.png,flip_h,angle_scan,1.000000,1
000000089697.png,flip_v,angle_scan,1.000000,1
000000089697.png,rotate_45_crop_50,angle_scan,0.781250,0
000000089761.png,none,angle_scan,1.000000,1
000000089761.png,rotate_232,angle_scan,0.812500,0
000000089761.png,rotate_75,angle_scan,0.937500,0
000000089761.png,rotate_264,angle_scan,0.968750,0
000000089761.png,flip_h,angle_scan,1.000000,1
000000089761.png,flip_v,angle_scan,1.000000,1
000000089761.png,rotate_45_crop_50,angle_scan,0.781250,0
000000089880.png,none,angle_scan,1.000000,1
000000089880.png,rotate_205,angle_scan,0.937500,0
000000089880.png,rotate_222,angle_scan,0.968750,0
000000089880.png,rotate_51,angle_scan,0.781250,0
000000089880.png,flip_h,angle_scan,1.000000,1
000000089880.png,flip_v,angle_scan,1.000000,1
000000089880.png,rotate_45_crop_50,angle_scan,0.750000,0
000000090003.png,none,angle_scan,1.000000,1
000000090003.png,rotate_98,angle_scan,1.000000,1
000000090003.png,rotate_24,angle_scan,0.968750,0
000000090003.png,rotate_52,angle_scan,0.750000,0
000000090003.png,flip_h,angle_scan,1.000000,1
000000090003.png,flip_v,angle_scan,1.000000,1
000000090003.png,rotate_45_crop_50,angle_scan,0.750000,0
