image,attack,scheme,decoder,message,predicted,bit_accuracy,message_success,psnr_vs_original,mask_pixels,component_count,used_fallback
000000121673.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0397,36219,1,0
000000121673.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9772,33804,,0
000000121673.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0005,35971,,0
000000121673.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0005,35971,1,0
000000121673.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0005,35971,1,0
000000121673.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9542,33884,,0
000000121673.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9886,36992,,0
000000121673.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9886,36992,1,0
000000121673.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9886,36992,1,0
000000121673.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9417,33734,,0
000000121673.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9808,36568,,0
000000121673.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9808,36568,1,0
000000121673.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9808,36568,1,0
000000121673.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9966,34034,,0
000000121673.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0003,37706,,0
000000121673.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0003,37706,1,0
000000121673.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0003,37706,1,0
000000121673.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.1783,34763,,0
000000121673.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2548,39770,,0
000000121673.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2548,39770,1,0
000000121673.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.2548,39770,1,0
000000121673.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5267,33786,,0
000000121673.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5228,36836,,0
000000121673.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5228,36836,1,0
000000121673.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5228,36836,1,0
000000121673.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3327,33842,,0
000000121673.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3566,36439,,0
000000121673.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3566,36439,1,0
000000121673.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.3566,36439,1,0
000000121673.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010111110000001010110110,0.906250,0,15.1406,34832,,0
000000121673.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,01101100110111110000001010110100,0.875000,0,15.2459,39829,,0
000000121673.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,01101100110111110000001010110100,0.875000,0,15.2459,39829,1,0
000000121673.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,01101100110111110000001010110100,0.875000,0,15.2459,39829,1,0
000000121673.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011011100,0.937500,0,10.5727,38866,,0
000000121673.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010001110000001011011100,0.906250,0,10.4972,40037,,0
000000121673.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010001110000001011011100,0.906250,0,10.4972,40037,1,0
000000121673.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010001110000001011011100,0.906250,0,10.4972,40037,1,0
000000121673.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000000000000000000010000000,0.625000,0,9.2783,34980,,0
000000121673.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,9.5444,4673,,0
000000121673.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,9.5444,4673,3,0
000000121673.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,9.5444,4673,3,0
000000121673.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,10000101000000011110110000000000,0.406250,0,7.8960,14579,,0
000000121673.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.5424,0,,1
000000121673.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.5424,0,0,1
000000121673.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,8.5424,0,0,1
000000121673.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101100000001011011110,0.875000,0,10.1732,41585,,0
000000121673.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,10.5597,41424,,0
000000121673.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,10.5597,41424,1,0
000000121673.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,10.5597,41424,1,0
000000121673.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100000010000000000000010000000,0.656250,0,9.6655,30242,,0
000000121673.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,9.7320,419,,0
000000121673.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,9.7320,419,3,0
000000121673.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000010000000,0.593750,0,9.7320,419,3,0
000000121673.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00100110000011111000000100010001,0.593750,0,8.7546,49472,,0
000000121673.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,10000111000000010010110101010010,0.437500,0,8.6378,43790,,0
000000121673.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,10000111000000010010110101010010,0.437500,0,8.6378,43790,3,0
000000121673.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,10000111000000010010110101010010,0.437500,0,8.6378,43790,3,0
000000121673.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.8384,31432,,0
000000121673.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.1050,34382,,0
000000121673.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.1050,34382,1,0
000000121673.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.1050,34382,1,0
000000121673.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.9477,27450,,0
000000121673.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.8092,32365,,0
000000121673.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.8092,32365,1,0
000000121673.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.8092,32365,1,0
000000121673.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.3809,25513,,0
000000121673.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.4534,27201,,0
000000121673.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.4534,27201,2,0
000000121673.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.4534,27201,2,0
000000121673.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.4560,33705,,0
000000121673.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.7239,34683,,0
000000121673.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.7239,34683,1,0
000000121673.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.7239,34683,1,0
000000121673.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.2489,27583,,0
000000121673.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0973,32358,,0
000000121673.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0973,32358,1,0
000000121673.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.0973,32358,1,0
000000121673.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.4053,22097,,0
000000121673.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5152,28785,,0
000000121673.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5152,28785,2,0
000000121673.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5152,28785,2,0
000000134322.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.3311,33427,,0
000000134322.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.7576,33167,,0
000000134322.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.7576,33167,1,0
000000134322.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.7576,33167,1,0
000000134322.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.5238,33314,,0
000000134322.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9744,32231,,0
000000134322.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9744,32231,1,0
000000134322.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9744,32231,1,0
000000134322.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4847,33270,,0
000000134322.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9243,32010,,0
000000134322.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9243,32010,1,0
000000134322.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9243,32010,1,0
000000134322.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4520,33456,,0
000000134322.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9001,32534,,0
000000134322.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9001,32534,1,0
000000134322.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.9001,32534,1,0
000000134322.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4498,33428,,0
000000134322.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8736,33048,,0
000000134322.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8736,33048,1,0
000000134322.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8736,33048,1,0
000000134322.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4795,33578,,0
000000134322.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8950,33143,,0
000000134322.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8950,33143,1,0
000000134322.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.8950,33143,1,0
000000134322.png,jpeg_q30,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.6101,33916,,0
000000134322.png,jpeg_q30,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.0842,34639,,0
000000134322.png,jpeg_q30,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.0842,34639,1,0
000000134322.png,jpeg_q30,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,15.0842,34639,1,0
000000134322.png,resize_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2349,33266,,0
000000134322.png,resize_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.6701,32628,,0
000000134322.png,resize_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.6701,32628,1,0
000000134322.png,resize_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.6701,32628,1,0
000000134322.png,resize_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9037,33288,,0
000000134322.png,resize_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3432,32537,,0
000000134322.png,resize_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3432,32537,1,0
000000134322.png,resize_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.3432,32537,1,0
000000134322.png,resize_0.25,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001010110110,0.937500,0,15.3636,34185,,0
000000134322.png,resize_0.25,redundant_regions,global_mask_average,00101100010101110000001011110100,01101100010111110000001010110100,0.906250,0,15.7730,34582,,0
000000134322.png,resize_0.25,redundant_regions,component_majority,00101100010101110000001011110100,01101100010111110000001010110100,0.906250,0,15.7730,34582,1,0
000000134322.png,resize_0.25,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,01101100010111110000001010110100,0.906250,0,15.7730,34582,1,0
000000134322.png,center_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010100100000001011011100,0.875000,0,11.1799,40696,,0
000000134322.png,center_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010100100000000011011100,0.843750,0,11.2777,38317,,0
000000134322.png,center_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101100010100100000000011011100,0.843750,0,11.2777,38317,1,0
000000134322.png,center_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010100100000000011011100,0.843750,0,11.2777,38317,1,0
000000134322.png,center_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.562500,0,10.0229,552,,0
000000134322.png,center_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,10.1117,0,,1
000000134322.png,center_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,10.1117,0,0,1
000000134322.png,center_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,10.1117,0,0,1
000000134322.png,center_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,10000101000000010110111000000010,0.437500,0,8.8582,57518,,0
000000134322.png,center_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,10000101100000010110111000000010,0.406250,0,8.8487,52689,,0
000000134322.png,center_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,10000101100000010110111000000010,0.406250,0,8.8487,52689,1,0
000000134322.png,center_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,10000101100000010110111000000010,0.406250,0,8.8487,52689,1,0
000000134322.png,random_crop_0.9,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010100100000000011010100,0.875000,0,11.5517,38446,,0
000000134322.png,random_crop_0.9,redundant_regions,global_mask_average,00101100010101110000001011110100,00101000010101100000000011110100,0.906250,0,11.3313,38634,,0
000000134322.png,random_crop_0.9,redundant_regions,component_majority,00101100010101110000001011110100,00101000010101100000000011110100,0.906250,0,11.3313,38634,1,0
000000134322.png,random_crop_0.9,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101000010101100000000011110100,0.906250,0,11.3313,38634,1,0
000000134322.png,random_crop_0.75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000000000000000000000000000000,0.000000,0,9.7488,0,,1
000000134322.png,random_crop_0.75,redundant_regions,global_mask_average,00101100010101110000001011110100,00000100010000000000000011000110,0.687500,0,9.9074,2339,,0
000000134322.png,random_crop_0.75,redundant_regions,component_majority,00101100010101110000001011110100,00000100010000000000000011000000,0.687500,0,9.9074,2339,3,0
000000134322.png,random_crop_0.75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00000100011000000000000011000111,0.625000,0,9.9074,2339,3,0
000000134322.png,random_crop_0.5,baseline_single_region,global_mask_average,00101100010101110000001011110100,00000100010000100000000011000000,0.718750,0,8.1107,60035,,0
000000134322.png,random_crop_0.5,redundant_regions,global_mask_average,00101100010101110000001011110100,00101010000010001000000000000011,0.468750,0,9.0122,20592,,0
000000134322.png,random_crop_0.5,redundant_regions,component_majority,00101100010101110000001011110100,00101010000010001000000000000011,0.468750,0,9.0122,20592,3,0
000000134322.png,random_crop_0.5,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101010000010001000000000000011,0.468750,0,9.0122,20592,3,0
000000134322.png,occlusion_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0797,30167,,0
000000134322.png,occlusion_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7692,32629,,0
000000134322.png,occlusion_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7692,32629,1,0
000000134322.png,occlusion_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.7692,32629,1,0
000000134322.png,occlusion_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,8.7781,29377,,0
000000134322.png,occlusion_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.2152,26834,,0
000000134322.png,occlusion_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.2152,26834,1,0
000000134322.png,occlusion_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,9.2152,26834,1,0
000000134322.png,occlusion_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.4578,25387,,0
000000134322.png,occlusion_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.1849,31620,,0
000000134322.png,occlusion_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.1849,31620,1,0
000000134322.png,occlusion_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,10.1849,31620,1,0
000000134322.png,partial_removal_0.05,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.8051,30281,,0
000000134322.png,partial_removal_0.05,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2204,30016,,0
000000134322.png,partial_removal_0.05,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2204,30016,1,0
000000134322.png,partial_removal_0.05,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2204,30016,1,0
000000134322.png,partial_removal_0.1,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,12.5516,31361,,0
000000134322.png,partial_removal_0.1,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2636,29211,,0
000000134322.png,partial_removal_0.1,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2636,29211,1,0
000000134322.png,partial_removal_0.1,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.2636,29211,1,0
000000134322.png,partial_removal_0.2,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.0599,27554,,0
000000134322.png,partial_removal_0.2,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4427,23610,,0
000000134322.png,partial_removal_0.2,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4427,23610,1,0
000000134322.png,partial_removal_0.2,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.4427,23610,1,0
000000150649.png,none,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.0508,33993,,0
000000150649.png,none,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.2284,33867,,0
000000150649.png,none,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.2284,33867,1,0
000000150649.png,none,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,11.2284,33867,1,0
000000150649.png,jpeg_q95,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.8330,33484,,0
000000150649.png,jpeg_q95,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0512,33207,,0
000000150649.png,jpeg_q95,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0512,33207,1,0
000000150649.png,jpeg_q95,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0512,33207,1,0
000000150649.png,jpeg_q85,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.8032,33425,,0
000000150649.png,jpeg_q85,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0097,33253,,0
000000150649.png,jpeg_q85,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0097,33253,1,0
000000150649.png,jpeg_q85,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0097,33253,1,0
000000150649.png,jpeg_q75,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7823,33554,,0
000000150649.png,jpeg_q75,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9922,33601,,0
000000150649.png,jpeg_q75,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9922,33601,1,0
000000150649.png,jpeg_q75,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9922,33601,1,0
000000150649.png,jpeg_q65,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7749,33659,,0
000000150649.png,jpeg_q65,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9921,33557,,0
000000150649.png,jpeg_q65,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9921,33557,1,0
000000150649.png,jpeg_q65,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.9921,33557,1,0
000000150649.png,jpeg_q50,baseline_single_region,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,13.7757,33689,,0
000000150649.png,jpeg_q50,redundant_regions,global_mask_average,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0129,33757,,0
000000150649.png,jpeg_q50,redundant_regions,component_majority,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0129,33757,1,0
000000150649.png,jpeg_q50,redundant_regions,component_confidence_weighted,00101100010101110000001011110100,00101100010101110000001011110100,1.000000,1,14.0129,33757,1,0
